Year,Month,Day,Hour,Minute,EMASignal,isPivot,CHOCH_pattern_detected,fibonacci_signal,SL,TP,MinSwing,MaxSwing,LBD_detected,LBH_detected,SR_signal,isBreakOut,candlestick_signal,result,signal1,buy_signal,Position,sell_signal,fractal_high,fractal_low,buy_signal1,sell_signal1,fractals_high,fractals_low,VSignal,PriceSignal,TotSignal,SLSignal,grid_signal,ordersignal,SLSignal_heiken,EMASignal1,long_signal,martiangle_signal,Candle_direction
2024,2,29,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,29,13,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,180.41000366210938,0,0,2,0
2024,2,29,13,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,180.32000732421875,0,0,2,0
2024,2,29,13,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,29,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,29,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,29,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,29,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,29,14,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,29,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
2024,2,29,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,1,0,0,0,0,0,1,180.47999572753906,0,0,1,0
2024,2,29,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,180.25999450683594,0,0,1,1
2024,2,29,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0
2024,2,29,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,180.2100067138672,0,0,2,0
2024,2,29,14,45,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,29,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1
2024,2,29,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1
2024,2,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,29,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,29,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,29,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0,0,2,1
2024,2,29,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,29,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,1,1
2024,2,29,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,29,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0
2024,2,29,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,0
2024,2,29,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,180.5800018310547,0,0,2,0
2024,2,29,15,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,1,181.11000061035156,0,0,2,0
2024,2,29,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,2,1
